Business_Week,Gold_Change,Gold_Settle,Gold_Volume,Gold_Prev. Day Open Interest,Date,Open Interest,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2006-12-13, 2006-12-17]",,623.1666666666666,80.66666666666667,512.0,2006-12-19,416337.0,,108.35416666666667,17483.666666666668,25964.666666666668,0.36999999999999994,83.70666666666666,3252.0,,15203.333333333334,-0.008166666666666668,6.978166666666667,127.33333333333333,,1298.6666666666667
"[2006-12-20, 2006-12-24]",,619.3000000000001,176.33333333333334,180.33333333333334,2006-12-26,415984.0,,108.39583333333333,586341.3333333334,2180069.6666666665,0.21,83.70933333333333,586.0,,18918.666666666668,0.007,7.0482499999999995,219.0,,1416.5
"[2006-12-27, 2006-12-31]",,634.0333333333334,19679.0,125294.0,2007-01-03,434040.0,,107.64583333333333,399563.6666666667,2172506.0,-0.13,83.56,1498.3333333333333,,26388.333333333332,-0.009500000000000001,7.093666666666667,212.66666666666666,,1660.3333333333333
"[2007-01-03, 2007-01-07]",,620.9666666666666,91696.0,185482.33333333334,2007-01-09,426897.0,,107.89583333333333,1105128.6666666667,2263475.0,0.4766666666666666,84.05666666666667,4319.666666666667,,26277.333333333332,0.12183333333333334,7.184666666666668,303.0,,2840.6666666666665
"[2007-01-10, 2007-01-14]",,618.0666666666666,64759.666666666664,157270.66666666666,2007-01-16,421266.0,,107.375,1142095.3333333333,2263100.3333333335,0.09999999999999999,84.92,3219.6666666666665,,22052.666666666668,-0.033499999999999995,7.322166666666665,341.0,,2780.6666666666665
"[2007-01-17, 2007-01-21]",,632.6,61572.666666666664,138672.66666666666,2007-01-23,457878.0,,107.08333333333333,1135811.6666666667,2250105.3333333335,-0.056666666666666664,84.72333333333334,923.0,,18912.666666666668,-0.023000000000000003,7.213166666666666,233.33333333333334,,2160.0
"[2007-01-24, 2007-01-28]",,647.0000000000001,82843.0,69695.66666666667,2007-01-30,426462.0,,106.60416666666667,1111621.6666666667,2279710.3333333335,0.21,84.93333333333334,2609.6666666666665,,20055.0,0.05583333333333334,7.2843333333333335,126.66666666666667,,2126.6666666666665
"[2007-01-31, 2007-02-04]",,651.8666666666667,1565.0,3244.6666666666665,2007-02-06,449381.0,,106.71875,1534123.3333333333,2288541.3333333335,-0.023333333333333334,84.56,4206.0,,21906.666666666668,-0.04583333333333334,7.229166666666667,230.33333333333334,,2105.0
"[2007-02-07, 2007-02-11]",,659.2666666666667,248.66666666666666,409.6666666666667,2007-02-13,482168.0,,107.21875,1145808.6666666667,2223941.3333333335,0.03666666666666666,84.63333333333334,1348.0,,22502.333333333332,0.007666666666666666,7.210833333333333,181.0,,1868.3333333333333
"[2007-02-14, 2007-02-18]",,667.8333333333334,95.0,156.66666666666666,2007-02-20,494298.0,,107.48958333333333,1272462.3333333333,2101673.0,-0.19999999999999998,83.98666666666666,5275.666666666667,,25784.333333333332,-0.024833333333333332,7.1948333333333325,92.0,,2671.3333333333335
"[2007-02-21, 2007-02-25]",,680.9,174.33333333333334,159.0,2007-02-27,533271.0,,107.54166666666667,1478675.6666666667,1773207.3333333333,-0.030000000000000002,84.10666666666667,3487.0,,28221.0,-0.024333333333333332,7.099,509.6666666666667,,4186.333333333333
"[2007-02-28, 2007-03-04]",,660.5666666666667,114205.33333333333,228742.66666666666,2007-03-06,487871.0,,108.66666666666667,438886.6666666667,311137.3333333333,0.08666666666666667,83.57666666666667,2346.0,,30447.333333333332,0.0565,7.320833333333333,1103.0,,5483.0
"[2007-03-07, 2007-03-11]",,653.4666666666667,77152.0,181348.33333333334,2007-03-13,494886.0,,108.75,54830.666666666664,83268.33333333333,0.06666666666666665,84.0,5453.0,,24313.0,-0.019,7.386500000000001,272.6666666666667,,1257.3333333333333
"[2007-03-14, 2007-03-18]",,647.8333333333334,67324.0,158348.66666666666,2007-03-20,467591.0,,108.86458333333333,10812.333333333334,23795.666666666668,-0.16333333333333333,83.49,2360.6666666666665,,13189.0,0.0030000000000000005,7.447500000000001,137.66666666666666,,1019.6666666666666
"[2007-03-21, 2007-03-25]",,660.5,67257.66666666667,127459.0,2007-03-27,437206.0,,108.48958333333333,673516.6666666666,1538716.0,0.255,83.036,964.0,,17700.666666666668,0.007,7.35375,336.0,,2271.0
"[2007-03-28, 2007-04-01]",,663.7666666666667,48030.666666666664,15278.333333333334,2007-04-03,430640.0,,108.25,1488077.0,2452308.6666666665,-0.019999999999999997,82.74333333333334,1632.0,,26568.0,0.010166666666666664,7.367333333333334,501.3333333333333,,1984.3333333333333
"[2007-04-04, 2007-04-08]",,673.1500000000001,972.0,953.0,2007-04-10,463667.0,,107.83333333333333,689101.0,2474170.6666666665,-0.05000000000000001,82.64,1334.3333333333333,,28353.666666666668,-0.020666666666666667,7.197500000000001,544.0,,1864.0
"[2007-04-11, 2007-04-15]",,679.1,39.666666666666664,321.0,2007-04-17,484425.0,,107.4375,869857.0,2526965.6666666665,-0.18500000000000003,82.175,1825.3333333333333,,29501.0,0.014,7.217666666666666,232.33333333333334,,2713.0
"[2007-04-18, 2007-04-22]",,688.4666666666667,31.666666666666668,237.0,2007-04-24,504386.0,,108.01041666666667,882924.0,2493679.3333333335,-0.06,81.48,3185.6666666666665,,32127.0,-0.008666666666666666,7.0805,53.333333333333336,,2883.6666666666665
"[2007-04-25, 2007-04-29]",,680.2666666666665,22329.666666666668,78346.0,2007-05-01,482965.0,,107.97916666666667,1073111.3333333333,2544716.0,-0.003333333333333332,81.39,2387.6666666666665,,37964.666666666664,0.003333333333333332,7.029833333333333,566.0,,3016.6666666666665
"[2007-05-02, 2007-05-06]",,683.0666666666666,75497.66666666667,231833.0,2007-05-08,505498.0,,108.125,1081265.6666666667,2583120.0,0.06333333333333334,81.67666666666666,2844.3333333333335,,37512.666666666664,-0.034166666666666665,7.004333333333334,120.33333333333333,,3538.3333333333335
"[2007-05-09, 2007-05-13]",,673.9333333333333,97865.0,209188.66666666666,2007-05-15,495194.0,,108.03125,1132531.6666666667,2572100.0,0.06999999999999999,82.02999999999999,2138.3333333333335,,32975.666666666664,0.019666666666666666,6.990333333333333,259.6666666666667,,3971.6666666666665
"[2007-05-16, 2007-05-20]",,660.2333333333333,93975.66666666667,169720.33333333334,2007-05-22,503146.0,,107.375,1235606.3333333333,2675216.3333333335,0.15,82.13,2353.0,,30996.0,0.032499999999999994,7.019666666666667,75.33333333333333,,4034.3333333333335
"[2007-05-23, 2007-05-27]",,657.0666666666666,86502.66666666667,109522.66666666667,2007-05-29,485884.0,,106.6875,1700511.0,2176037.3333333335,-0.013333333333333336,82.27666666666667,905.3333333333334,,28361.333333333332,0.022000000000000002,7.130333333333334,422.6666666666667,,5003.0
"[2007-05-30, 2007-06-03]",,661.7666666666668,19827.333333333332,14208.0,2007-06-05,451514.0,,106.29166666666667,997073.0,587374.6666666666,0.016666666666666666,82.29666666666667,3526.0,,27753.0,-0.023000000000000003,7.145500000000001,692.0,,5162.333333333333
"[2007-06-06, 2007-06-10]",,658.3,344.0,693.6666666666666,2007-06-12,481714.0,,105.46875,49036.333333333336,154354.33333333334,0.27666666666666667,82.27333333333334,5239.0,,20927.333333333332,0.025333333333333333,7.248833333333334,545.0,,2917.0
"[2007-06-13, 2007-06-17]",,651.4333333333333,41.666666666666664,417.3333333333333,2007-06-19,481432.0,,104.75,23237.666666666668,41960.0,-0.00999999999999999,83.00666666666666,2728.0,,10048.666666666666,-0.038,7.1834999999999996,91.33333333333333,,1809.3333333333333
"[2007-06-20, 2007-06-24]",,653.4,5.666666666666667,358.0,2007-06-26,477171.0,,104.98958333333333,936361.6666666666,1886370.0,-0.08,82.46133333333334,3973.6666666666665,,10282.0,-0.00225,7.1635,117.0,,1582.5
"[2007-06-27, 2007-07-01]",,647.6666666666666,34931.666666666664,124214.33333333333,2007-07-03,445464.0,,105.47916666666667,1286895.0,2764844.3333333335,-0.12,81.95,3031.3333333333335,,21067.666666666668,-0.041833333333333333,7.167166666666667,105.66666666666667,,1756.0
"[2007-07-04, 2007-07-08]",,671.8666666666667,54500.333333333336,120535.66666666667,2007-07-10,460710.0,,104.78125,1311861.0,2821562.5,0.02,81.26666666666667,3209.0,,32812.666666666664,0.007833333333333333,7.058333333333334,433.3333333333333,,3434.6666666666665
"[2007-07-11, 2007-07-15]",,665.9,71425.33333333333,154481.0,2007-07-17,458921.0,,105.23958333333333,1563693.3333333333,2856502.6666666665,-0.08666666666666667,80.455,3697.3333333333335,,36366.666666666664,-0.0045,7.062166666666666,136.66666666666666,,4359.666666666667
"[2007-07-18, 2007-07-22]",,678.8333333333334,90026.66666666667,140049.33333333334,2007-07-24,490884.0,,105.94791666666667,1535994.0,2792345.6666666665,-0.07333333333333332,80.22333333333334,2037.3333333333333,,41053.333333333336,-0.025833333333333333,6.9558333333333335,89.33333333333333,,4276.333333333333
"[2007-07-25, 2007-07-29]",,665.5666666666667,128586.66666666667,55767.666666666664,2007-07-31,425305.0,,107.17708333333333,2230374.3333333335,2788946.0,0.29333333333333333,80.54333333333334,5875.0,,42641.333333333336,0.075,7.080000000000001,248.66666666666666,,5218.0
"[2007-08-01, 2007-08-05]",,666.9,1221.0,1523.6666666666667,2007-08-07,429149.0,,107.60416666666667,1721257.3333333333,2876607.3333333335,-0.20000000000000004,80.47166666666668,4141.333333333333,,39318.0,-0.007499999999999999,7.1593333333333335,476.0,,2306.0
"[2007-08-08, 2007-08-12]",,668.7333333333332,538.0,881.6666666666666,2007-08-14,428617.0,,107.25,1727753.6666666667,2868657.6666666665,0.075,80.49333333333333,4065.0,,37426.0,0.034499999999999996,7.164666666666666,75.0,,1852.3333333333333
"[2007-08-15, 2007-08-19]",,658.0333333333333,398.0,548.3333333333334,2007-08-21,418657.0,,108.55208333333333,1682040.3333333333,2689900.0,-0.023333333333333317,81.61333333333333,7373.666666666667,,28598.666666666668,0.019333333333333338,7.4645,530.6666666666666,,2088.6666666666665
"[2007-08-22, 2007-08-26]",,662.0,215.33333333333334,308.0,2007-08-28,407664.0,,108.77083333333333,1205655.0,2253234.6666666665,-0.2866666666666667,80.98,3086.3333333333335,,20728.0,-0.074,7.264499999999999,31.333333333333332,,2363.0
"[2007-08-29, 2007-09-02]",,670.0333333333333,1314.0,21032.666666666668,2007-09-04,432389.0,,109.58333333333333,1207818.3333333333,897582.6666666666,0.008333333333333331,80.71499999999999,1546.0,,19324.333333333332,-0.04566666666666667,7.189166666666666,26.333333333333332,,2244.6666666666665
"[2007-09-05, 2007-09-09]",,695.2000000000002,4012.6666666666665,29003.333333333332,2007-09-11,499547.0,,110.40625,196304.33333333334,292845.6666666667,-0.31333333333333335,80.31,5831.0,,19213.0,0.007833333333333331,7.252833333333332,66.66666666666667,,2458.3333333333335
"[2007-09-12, 2007-09-16]",,712.1,2768.6666666666665,28065.666666666668,2007-09-18,522636.0,,110.25,41348.333333333336,121272.66666666667,-0.016666666666666663,79.48,2923.6666666666665,,5414.0,-0.0005000000000000004,7.155666666666666,104.33333333333333,,2004.6666666666667
"[2007-09-19, 2007-09-23]",,729.4333333333334,8267.333333333334,25422.0,2007-09-25,550958.0,,109.10416666666667,907957.3333333334,1469219.3333333333,-0.355,78.87066666666668,3530.6666666666665,,23772.666666666668,-0.026,7.1395,70.0,,1925.5
"[2007-09-26, 2007-09-30]",,734.6999999999999,8915.333333333334,14735.333333333334,2007-10-02,559674.0,,109.23958333333333,1034518.6666666666,2211303.6666666665,-0.19000000000000003,78.09,3584.0,,37844.666666666664,-0.03266666666666666,6.988166666666667,146.66666666666666,,2338.0
"[2007-10-03, 2007-10-07]",,736.1333333333332,132.33333333333334,630.6666666666666,2007-10-09,582150.0,,109.28645833333333,1021390.0,2311936.6666666665,0.011666666666666678,78.35833333333333,2756.6666666666665,,37249.333333333336,-0.035,6.960500000000001,1454.6666666666667,,4006.0
"[2007-10-10, 2007-10-14]",,746.8000000000001,85.33333333333333,664.0,2007-10-16,623197.0,,108.609375,1102574.3333333333,2353590.0,-0.08333333333333333,78.15333333333332,2323.3333333333335,,37714.666666666664,-0.04383333333333333,6.851666666666667,66.66666666666667,,5888.666666666667
"[2007-10-17, 2007-10-21]",,761.8666666666667,68.33333333333333,433.3333333333333,2007-10-23,637345.0,,110.00520833333333,1392890.6666666667,2401466.3333333335,-0.2733333333333334,77.64333333333333,3410.3333333333335,,37614.0,-0.025833333333333333,6.8785,740.6666666666666,,6410.0
"[2007-10-24, 2007-10-28]",,770.9333333333333,24.0,125.66666666666667,2007-10-30,673656.0,,110.84375,1341521.6666666667,2424284.0,-0.18166666666666667,77.24666666666667,2669.3333333333335,,37861.333333333336,-0.056833333333333326,6.647666666666667,710.3333333333334,,7494.666666666667
"[2007-10-31, 2007-11-04]",,799.1666666666666,108458.33333333333,308403.3333333333,2007-11-06,733716.0,,110.71875,1754763.0,2434393.0,-0.14333333333333334,76.44,4872.333333333333,,38476.333333333336,0.008333333333333331,6.571833333333333,141.66666666666666,,5516.333333333333
"[2007-11-07, 2007-11-11]",,835.2333333333332,162338.0,302538.3333333333,2007-11-13,716152.0,,111.59375,1485883.6666666667,2540576.6666666665,-0.21333333333333335,75.41833333333334,6467.666666666667,,35803.666666666664,0.04383333333333333,6.596166666666666,192.33333333333334,,5490.0
"[2007-11-14, 2007-11-18]",,796.3333333333334,150532.66666666666,255076.33333333334,2007-11-20,673449.0,,112.140625,1364395.0,2470447.3333333335,-0.02,75.90666666666667,2150.0,,34246.666666666664,0.009000000000000008,6.723,463.3333333333333,,4551.666666666667
"[2007-11-21, 2007-11-25]",,811.6500000000001,136168.5,191981.0,2007-11-27,623013.0,,113.421875,778689.0,2231841.5,-0.04666666666666667,75.07166666666667,1831.3333333333333,,34931.666666666664,0.03316666666666667,6.8501666666666665,89.0,,2664.3333333333335
"[2007-11-28, 2007-12-02]",,792.6,140296.0,58990.333333333336,2007-12-04,589490.0,,113.78125,1577566.0,1313252.3333333333,0.3633333333333333,75.63166666666667,4710.333333333333,,34258.666666666664,-0.07233333333333333,6.859000000000001,146.0,,2073.6666666666665
"[2007-12-05, 2007-12-09]",,797.6999999999999,548.6666666666666,7316.0,2007-12-11,595037.0,,114.0625,124536.66666666667,271832.3333333333,0.205,76.40333333333332,4509.0,,33204.0,-0.04083333333333333,6.764666666666667,5.333333333333333,,1968.3333333333333
"[2007-12-12, 2007-12-16]",,801.9333333333334,279.3333333333333,599.3333333333334,2007-12-18,605938.0,,113.25,23343.666666666668,87352.33333333333,0.3933333333333333,76.72833333333332,12565.0,,25929.666666666668,0.043666666666666666,6.783166666666666,82.66666666666667,,1713.0
"[2007-12-19, 2007-12-23]",,803.9666666666667,84.66666666666667,220.33333333333334,2007-12-24,636180.0,,113.234375,422041.3333333333,1478176.6666666667,0.06,77.67166666666667,1454.3333333333333,,18410.0,-0.0045,7.0385,158.5,,2432.5
"[2007-12-26, 2007-12-30]",,832.4333333333334,22776.333333333332,93418.66666666667,2007-12-31,671656.0,,112.23958333333333,328676.3333333333,2144477.6666666665,-0.44166666666666665,76.67166666666667,4198.333333333333,,27310.666666666668,-0.05516666666666667,7.000666666666667,190.66666666666666,,3178.6666666666665
"[2008-01-02, 2008-01-06]",,864.9333333333334,107453.66666666667,291487.6666666667,2008-01-08,712073.0,,114.57291666666667,1003479.3333333334,2174275.3333333335,-0.2933333333333333,75.91666666666667,3771.3333333333335,,28336.666666666668,0.005833333333333332,6.953666666666667,157.66666666666666,,3351.0
"[2008-01-09, 2008-01-13]",,891.0,147862.0,285872.0,2008-01-15,763873.0,,115.23958333333333,1235218.3333333333,2291293.3333333335,-0.026666666666666672,76.16666666666667,2199.6666666666665,,31147.0,-0.03833333333333334,6.9174999999999995,26.0,,3339.6666666666665
"[2008-01-16, 2008-01-20]",,881.4,161803.66666666666,257311.66666666666,2008-01-22,729446.0,,116.41666666666667,1338765.3333333333,2401739.0,0.27999999999999997,76.38666666666667,5311.666666666667,,32359.666666666668,0.079,7.118333333333333,418.0,,3372.0
"[2008-01-23, 2008-01-27]",,899.8666666666667,202149.0,205476.66666666666,2008-01-29,644842.0,,117.30729166666667,1944185.6666666667,2563276.3333333335,-0.14166666666666664,76.18666666666667,3435.3333333333335,,30058.0,0.015999999999999993,7.190666666666666,465.6666666666667,,2723.6666666666665
"[2008-01-30, 2008-02-03]",,917.3333333333334,76933.66666666667,25794.0,2008-02-05,616126.0,,116.58854166666667,1392418.0,2454993.6666666665,-0.033333333333333326,75.33,5504.0,,37935.666666666664,0.05366666666666666,7.466333333333334,448.0,,2048.6666666666665
"[2008-02-06, 2008-02-10]",,908.4,456.3333333333333,3524.0,2008-02-12,608654.0,,116.97395833333333,1220602.3333333333,2431103.3333333335,0.17833333333333334,76.74666666666667,3834.3333333333335,,36072.666666666664,0.04900000000000001,7.801333333333333,0.0,,2087.3333333333335
"[2008-02-13, 2008-02-17]",,905.5666666666666,165.0,3239.6666666666665,2008-02-19,632515.0,,116.55208333333333,1274732.6666666667,2388064.0,-0.07999999999999997,76.32666666666667,2740.0,,31419.666666666668,-0.011333333333333334,7.755833333333334,0.0,,2321.6666666666665
"[2008-02-20, 2008-02-24]",,941.8000000000001,128.33333333333334,3025.6666666666665,2008-02-26,646391.0,,116.09375,1614883.3333333333,2217814.6666666665,-0.16666666666666663,75.81500000000001,5078.333333333333,,33955.0,0.023999999999999997,7.846666666666667,0.0,,3429.0
"[2008-02-27, 2008-03-02]",,966.9,82940.0,207966.33333333334,2008-03-04,652339.0,,117.296875,1504838.6666666667,1192962.6666666667,-0.3466666666666667,73.93,3965.6666666666665,,37224.0,0.09066666666666667,7.655833333333334,0.0,,3451.6666666666665
"[2008-03-05, 2008-03-09]",,979.9333333333334,163663.0,298620.3333333333,2008-03-11,653481.0,,118.61458333333333,117600.0,309237.3333333333,-0.21666666666666667,73.19166666666666,9134.333333333334,,40898.666666666664,0.030333333333333334,7.977333333333334,3.3333333333333335,,2649.0
"[2008-03-12, 2008-03-16]",,991.2666666666668,137051.0,278505.3333333333,2008-03-18,677503.0,,120.07291666666667,25360.0,98166.0,-0.5383333333333333,72.06166666666667,11849.333333333334,,24508.0,0.036,7.9013333333333335,23.5,,2070.6666666666665
"[2008-03-19, 2008-03-23]",,932.65,232279.5,224819.0,2008-03-25,621294.0,,121.0,27680.0,40257.0,,72.267,2641.5,,20361.0,0.122,8.35725,1.5,,858.0
"[2008-03-26, 2008-03-30]",,942.8666666666668,159605.0,89350.0,2008-04-01,527365.0,,118.57291666666667,742084.3333333334,2067950.0,-0.19500000000000003,72.00833333333334,3783.6666666666665,,38911.666666666664,0.028333333333333332,8.207666666666666,2.3333333333333335,,1144.6666666666667
"[2008-04-02, 2008-04-06]",,903.0666666666666,2185.0,4545.333333333333,2008-04-08,541247.0,,117.71875,900003.3333333334,2057714.3333333333,-0.20166666666666666,72.505,3245.0,,39257.0,-0.044000000000000004,7.9543333333333335,1.0,,1261.6666666666667
"[2008-04-09, 2008-04-13]",,928.5,401.3333333333333,1587.6666666666667,2008-04-15,560461.0,,117.97916666666667,840759.6666666666,2070764.3333333333,-0.155,72.20166666666667,4968.666666666667,,40067.333333333336,0.0014999999999999968,7.962000000000001,0.0,,871.0
"[2008-04-16, 2008-04-20]",,932.3666666666667,179.33333333333334,1255.6666666666667,2008-04-22,560056.0,,116.36458333333333,999888.0,2075129.0,-0.01166666666666664,71.94166666666666,8335.666666666666,,42255.333333333336,-0.05933333333333333,7.943833333333333,0.0,,692.3333333333334
"[2008-04-23, 2008-04-27]",,893.4,272.0,420.0,2008-04-29,555068.0,,115.484375,917536.3333333334,2034375.3333333333,0.49666666666666665,72.61833333333334,7040.666666666667,,40019.666666666664,-0.011333333333333334,7.761666666666667,0.3333333333333333,,910.6666666666666
